"route_id","parent_station","walk_poly_wkt"
"Green","place-bndhl","POLYGON ((-71.13757 42.34083, -71.13803 42.33909, -71.13804 42.33899, -71.138 42.33875, -71.13791 42.3384, -71.13402 42.33589, -71.13172 42.33476, -71.1286 42.33448, -71.12529 42.33503, -71.12496 42.3351, -71.12481 42.33519, -71.12048 42.3382, -71.12002 42.33968, -71.11986 42.34022, -71.11979 42.34057, -71.11969 42.34218, -71.11972 42.34251, -71.11982 42.34286, -71.12011 42.34303, -71.12153 42.3437, -71.12466 42.34436, -71.12804 42.3449, -71.13231 42.3454, -71.13367 42.34475, -71.13658 42.343, -71.13662 42.34297, -71.1372 42.34191, -71.13757 42.34083))"
"Green","place-fbkst","POLYGON ((-71.14135 42.33794, -71.13837 42.33647, -71.13454 42.33468, -71.13292 42.33334, -71.13097 42.33308, -71.12908 42.33408, -71.12484 42.33502, -71.12472 42.33503, -71.12228 42.33862, -71.12179 42.33971, -71.12177 42.33977, -71.12171 42.34012, -71.12155 42.342, -71.12166 42.34234, -71.12277 42.34277, -71.12505 42.34325, -71.12862 42.34369, -71.13263 42.34438, -71.13712 42.34434, -71.13815 42.34429, -71.13829 42.34428, -71.13842 42.34424, -71.13844 42.34422, -71.13912 42.34341, -71.13929 42.3431, -71.13996 42.34184, -71.14142 42.3383, -71.14135 42.33794))"
"Green","place-bcnwa","POLYGON ((-71.14353 42.34336, -71.14491 42.33759, -71.14495 42.33748, -71.14488 42.33713, -71.14447 42.33688, -71.14168 42.33543, -71.13705 42.3343, -71.13625 42.33423, -71.13577 42.33425, -71.13081 42.3346, -71.13013 42.33481, -71.12752 42.33633, -71.12662 42.33687, -71.12637 42.33713, -71.12628 42.33723, -71.12545 42.33996, -71.12539 42.34031, -71.12553 42.34101, -71.12575 42.34132, -71.12588 42.3414, -71.12857 42.34273, -71.12897 42.34287, -71.13078 42.34232, -71.13499 42.34391, -71.13522 42.34415, -71.13557 42.3443, -71.13781 42.34467, -71.13879 42.34462, -71.14091 42.3444, -71.1424 42.34425, -71.14315 42.3441, -71.14331 42.34406, -71.14333 42.34404, -71.14333 42.34403, -71.14335 42.34401, -71.14353 42.34336))"
"Green","place-tapst","POLYGON ((-71.14837 42.33648, -71.14829 42.33613, -71.14822 42.33607, -71.14481 42.33373, -71.14229 42.33321, -71.14212 42.33318, -71.14197 42.33316, -71.14195 42.33316, -71.138 42.333, -71.13298 42.3326, -71.12949 42.33685, -71.12946 42.33692, -71.1293 42.33821, -71.12912 42.33994, -71.1292 42.34029, -71.1314 42.34183, -71.13236 42.34248, -71.13281 42.34256, -71.13818 42.34423, -71.13938 42.34419, -71.14124 42.34406, -71.14261 42.34395, -71.14281 42.34391, -71.14572 42.34172, -71.14581 42.34163, -71.14671 42.34054, -71.14822 42.33815, -71.14837 42.33648))"
"Green","place-denrd","POLYGON ((-71.15092 42.33897, -71.15162 42.33624, -71.1516 42.33588, -71.15037 42.33483, -71.14757 42.33279, -71.14612 42.33238, -71.14409 42.33202, -71.14075 42.33173, -71.13816 42.33173, -71.13618 42.3321, -71.13515 42.33228, -71.13501 42.33232, -71.13214 42.33705, -71.13196 42.33817, -71.13191 42.33853, -71.13217 42.33996, -71.13317 42.34064, -71.13341 42.34078, -71.13824 42.34386, -71.13846 42.34414, -71.13851 42.34416, -71.13859 42.34416, -71.14112 42.34417, -71.1425 42.34411, -71.14284 42.34407, -71.14302 42.34403, -71.14607 42.34295, -71.1464 42.34282, -71.148 42.34158, -71.15079 42.33935, -71.15081 42.33931, -71.15092 42.33897))"
"Green","place-engav","POLYGON ((-71.15421 42.33629, -71.15418 42.33575, -71.15414 42.33549, -71.15401 42.33478, -71.15397 42.33464, -71.1523 42.33352, -71.14753 42.33281, -71.14602 42.33242, -71.14418 42.33216, -71.141 42.33196, -71.13972 42.33217, -71.1378 42.33283, -71.13722 42.33385, -71.13694 42.33461, -71.13613 42.33882, -71.13616 42.3391, -71.13626 42.33945, -71.14094 42.34224, -71.14103 42.34227, -71.14595 42.34252, -71.15117 42.34153, -71.1532 42.33938, -71.15342 42.3391, -71.15421 42.33629))"
"Green","place-clmnl","POLYGON ((-71.15797 42.33859, -71.15808 42.33824, -71.15747 42.33804, -71.15637 42.33218, -71.15634 42.33209, -71.15618 42.33177, -71.15549 42.33137, -71.15201 42.33068, -71.14946 42.33007, -71.14617 42.33011, -71.14583 42.33021, -71.14565 42.33028, -71.14536 42.33049, -71.14198 42.33352, -71.14064 42.33512, -71.13953 42.33811, -71.13971 42.33869, -71.14228 42.33964, -71.14614 42.3417, -71.14622 42.34174, -71.14643 42.34179, -71.15014 42.34164, -71.15491 42.34115, -71.15616 42.34089, -71.15628 42.34083, -71.1575 42.33981, -71.1576 42.33968, -71.15763 42.33961, -71.15797 42.33859))"
"Green","place-unsqu","POLYGON ((-71.1031 42.37748, -71.10309 42.37712, -71.10302 42.37519, -71.10301 42.37496, -71.1028 42.37467, -71.09958 42.37168, -71.09928 42.37147, -71.09658 42.37076, -71.09649 42.37078, -71.09539 42.37096, -71.09498 42.37106, -71.09491 42.37108, -71.09366 42.37144, -71.093 42.37167, -71.09295 42.37169, -71.09286 42.37173, -71.09177 42.3723, -71.09166 42.37237, -71.09154 42.37243, -71.08801 42.37428, -71.08599 42.37543, -71.08597 42.37579, -71.08637 42.37767, -71.08739 42.38116, -71.08755 42.38125, -71.09181 42.38334, -71.0933 42.3839, -71.09776 42.38373, -71.09907 42.38315, -71.10061 42.38174, -71.10244 42.37944, -71.1031 42.37748))"
"Green","place-lech","POLYGON ((-71.08564 42.37174, -71.08554 42.37158, -71.08176 42.36694, -71.07919 42.36498, -71.07839 42.36436, -71.07838 42.36436, -71.07811 42.36443, -71.07736 42.36485, -71.07464 42.36608, -71.06936 42.36699, -71.06905 42.36704, -71.06889 42.36736, -71.06805 42.36901, -71.06802 42.36991, -71.06925 42.37364, -71.06944 42.37394, -71.07473 42.37341, -71.07975 42.37367, -71.08327 42.37595, -71.0838 42.37651, -71.08406 42.37627, -71.08475 42.37539, -71.08492 42.37508, -71.08576 42.37271, -71.08564 42.37174))"
"Green","place-spmnl","POLYGON ((-71.0758 42.37029, -71.0758 42.37018, -71.07574 42.36989, -71.07561 42.36925, -71.07519 42.3672, -71.07312 42.36237, -71.07307 42.36126, -71.07226 42.36077, -71.0709 42.3603, -71.0671 42.36046, -71.06674 42.36049, -71.06367 42.36092, -71.06076 42.36229, -71.05964 42.36289, -71.05957 42.36307, -71.05964 42.3662, -71.05971 42.36647, -71.05976 42.36652, -71.05978 42.36653, -71.06003 42.36662, -71.06135 42.36668, -71.06593 42.36984, -71.07013 42.37112, -71.07128 42.37138, -71.07195 42.37131, -71.07556 42.37086, -71.07575 42.37056, -71.0758 42.37029))"
"Green","place-north","POLYGON ((-71.06973 42.36616, -71.06966 42.36475, -71.06702 42.36109, -71.06698 42.36106, -71.06614 42.36046, -71.06531 42.35988, -71.06527 42.35986, -71.06418 42.35921, -71.0641 42.35917, -71.064 42.35917, -71.06298 42.35927, -71.05735 42.35993, -71.05663 42.36012, -71.05421 42.36075, -71.05413 42.36084, -71.05397 42.36116, -71.05318 42.36383, -71.05317 42.36415, -71.05271 42.36745, -71.05125 42.37063, -71.05124 42.37099, -71.0516 42.371, -71.05195 42.37102, -71.05237 42.37099, -71.05276 42.37096, -71.05514 42.37026, -71.06048 42.37127, -71.06177 42.37139, -71.06204 42.37136, -71.0626 42.37122, -71.0664 42.36953, -71.06949 42.36762, -71.06965 42.36736, -71.06973 42.36616))"
"Green","place-haecl","POLYGON ((-71.06676 42.36109, -71.06486 42.35914, -71.06319 42.35759, -71.06139 42.35687, -71.06125 42.35683, -71.05752 42.35587, -71.05716 42.35589, -71.05616 42.35593, -71.05516 42.3562, -71.0517 42.35772, -71.04755 42.35964, -71.04761 42.36, -71.05035 42.36437, -71.05135 42.36635, -71.0514 42.36643, -71.05223 42.36716, -71.05391 42.36831, -71.05758 42.36953, -71.06041 42.37018, -71.06071 42.36997, -71.06322 42.36787, -71.06357 42.36756, -71.06383 42.36731, -71.06495 42.36586, -71.06528 42.36514, -71.0669 42.36135, -71.06676 42.36109))"
"Green","place-fenwy","POLYGON ((-71.11274 42.34414, -71.11254 42.34329, -71.11245 42.34295, -71.11019 42.34025, -71.10989 42.34005, -71.10651 42.33926, -71.10173 42.33915, -71.0997 42.33918, -71.0991 42.33926, -71.09855 42.33959, -71.09836 42.33989, -71.09775 42.34087, -71.09536 42.34591, -71.09542 42.34737, -71.09643 42.34883, -71.09676 42.34914, -71.09992 42.35054, -71.10012 42.3506, -71.10048 42.35068, -71.10553 42.35123, -71.10671 42.35145, -71.10699 42.35145, -71.10941 42.35054, -71.10963 42.35046, -71.1106 42.34994, -71.11102 42.34931, -71.11188 42.34774, -71.11274 42.34414))"
"Green","place-longw","POLYGON ((-71.1191 42.34107, -71.11865 42.33994, -71.1152 42.33724, -71.11388 42.33593, -71.11316 42.33531, -71.1122 42.33481, -71.11175 42.33469, -71.11174 42.33469, -71.11144 42.33473, -71.10964 42.33559, -71.10454 42.33736, -71.10404 42.33829, -71.10272 42.34096, -71.10263 42.34137, -71.10256 42.34246, -71.10256 42.3441, -71.10367 42.34582, -71.10558 42.34659, -71.10898 42.34787, -71.10942 42.34795, -71.10953 42.34793, -71.11238 42.34673, -71.11481 42.34534, -71.11524 42.34502, -71.11905 42.34143, -71.1191 42.34107))"
"Green","place-bvmnl","POLYGON ((-71.12551 42.33192, -71.12545 42.33172, -71.12479 42.33035, -71.12387 42.32903, -71.12005 42.32675, -71.11974 42.32657, -71.11969 42.32655, -71.11863 42.32662, -71.11596 42.3271, -71.11251 42.32724, -71.11043 42.32851, -71.11023 42.32881, -71.10768 42.33297, -71.10766 42.33319, -71.10766 42.33355, -71.10951 42.33658, -71.11234 42.33914, -71.1124 42.33916, -71.11571 42.33876, -71.12157 42.33757, -71.12465 42.33541, -71.12484 42.3351, -71.12486 42.33503, -71.12551 42.33192))"
"Green","place-brkhl","POLYGON ((-71.13465 42.33032, -71.13339 42.32872, -71.13077 42.32724, -71.13069 42.32719, -71.12919 42.32663, -71.12678 42.32576, -71.12428 42.32529, -71.12282 42.32569, -71.12251 42.32626, -71.11998 42.33023, -71.11829 42.3314, -71.11835 42.33176, -71.11856 42.33292, -71.11862 42.33303, -71.12117 42.33573, -71.12121 42.33576, -71.12167 42.33587, -71.12194 42.33594, -71.12577 42.33662, -71.12797 42.33653, -71.13102 42.33602, -71.13515 42.33436, -71.13522 42.33433, -71.13622 42.33336, -71.13639 42.33304, -71.13465 42.33032))"
"Green","place-bcnfd","POLYGON ((-71.1497 42.33436, -71.14863 42.33204, -71.14834 42.33182, -71.14358 42.33118, -71.14031 42.33097, -71.13692 42.33131, -71.13539 42.33165, -71.13244 42.33249, -71.13239 42.33285, -71.13317 42.33736, -71.13451 42.33947, -71.13515 42.33985, -71.13801 42.34105, -71.13807 42.34108, -71.14089 42.34229, -71.14101 42.34229, -71.14247 42.34217, -71.14278 42.34214, -71.14516 42.3413, -71.14608 42.34059, -71.1482 42.33815, -71.14963 42.33485, -71.1497 42.33436))"
"Green","place-rsmnl","POLYGON ((-71.15738 42.33801, -71.15605 42.33235, -71.15646 42.33206, -71.15642 42.33192, -71.15626 42.33156, -71.153 42.32955, -71.14953 42.32885, -71.14465 42.32782, -71.1444 42.32808, -71.14271 42.33013, -71.14038 42.3327, -71.14021 42.33302, -71.13934 42.335, -71.14003 42.3364, -71.14153 42.33736, -71.14168 42.33744, -71.14246 42.33774, -71.14716 42.34082, -71.14744 42.341, -71.1524 42.34068, -71.15528 42.3405, -71.15566 42.34038, -71.15684 42.3396, -71.15778 42.33852, -71.15789 42.33818, -71.15738 42.33801))"
"Green","place-chhil","POLYGON ((-71.17252 42.32928, -71.17104 42.32869, -71.16883 42.32331, -71.16875 42.32262, -71.16866 42.32227, -71.16735 42.32171, -71.16345 42.32039, -71.1631 42.32045, -71.15808 42.32316, -71.15662 42.32514, -71.15631 42.32777, -71.15645 42.32985, -71.15668 42.33013, -71.15674 42.33014, -71.15757 42.32968, -71.15828 42.32934, -71.15854 42.3292, -71.15915 42.32872, -71.1595 42.32846, -71.15984 42.32819, -71.16153 42.32748, -71.16559 42.32872, -71.16573 42.33275, -71.16604 42.33293, -71.17124 42.33176, -71.17145 42.33147, -71.17266 42.32968, -71.17274 42.32933, -71.17252 42.32928))"
"Green","place-newto","POLYGON ((-71.20168 42.33039, -71.19948 42.32534, -71.19936 42.32514, -71.19924 42.32508, -71.19421 42.32314, -71.19385 42.32312, -71.19218 42.32321, -71.18847 42.32405, -71.18655 42.32473, -71.18621 42.3249, -71.1834 42.32803, -71.18334 42.32839, -71.18307 42.33171, -71.18311 42.33207, -71.18752 42.33498, -71.19133 42.3363, -71.19138 42.33631, -71.19138 42.33631, -71.19142 42.33631, -71.19335 42.33619, -71.19338 42.33618, -71.19338 42.33618, -71.1934 42.33617, -71.19432 42.33568, -71.19532 42.33507, -71.2 42.33243, -71.20168 42.33075, -71.20168 42.33039))"
"Green","place-newtn","POLYGON ((-71.21503 42.32039, -71.21488 42.32007, -71.21332 42.3186, -71.20906 42.31654, -71.20888 42.31653, -71.20646 42.31667, -71.20641 42.31668, -71.20456 42.31714, -71.19931 42.31903, -71.19827 42.32263, -71.19838 42.32391, -71.19891 42.32537, -71.19914 42.32564, -71.20256 42.32879, -71.20264 42.32884, -71.20318 42.32897, -71.20632 42.32918, -71.20666 42.32907, -71.20921 42.32707, -71.21105 42.32563, -71.21114 42.32552, -71.21484 42.32111, -71.21497 42.32078, -71.21503 42.32039))"
"Green","place-eliot","POLYGON ((-71.22561 42.31736, -71.22556 42.317, -71.21999 42.31611, -71.2158 42.31407, -71.21486 42.31428, -71.21264 42.31625, -71.21191 42.31678, -71.20706 42.31912, -71.20699 42.31916, -71.20694 42.31923, -71.20682 42.31958, -71.20682 42.31958, -71.20792 42.32164, -71.20801 42.3217, -71.21131 42.32369, -71.21138 42.32373, -71.21507 42.32463, -71.21818 42.3242, -71.21947 42.32398, -71.22111 42.32341, -71.22128 42.32333, -71.22488 42.31944, -71.22559 42.31751, -71.22561 42.31736))"
"Green","place-waban","POLYGON ((-71.23898 42.32396, -71.23887 42.32368, -71.23671 42.32209, -71.23486 42.32133, -71.23461 42.3213, -71.23278 42.32126, -71.23209 42.32125, -71.23139 42.32124, -71.22975 42.32133, -71.22814 42.32168, -71.22779 42.32176, -71.22282 42.32379, -71.22268 42.32412, -71.22239 42.3254, -71.22214 42.32648, -71.22211 42.32865, -71.22218 42.329, -71.22304 42.32989, -71.22424 42.33116, -71.2292 42.33223, -71.23259 42.33221, -71.23497 42.33154, -71.23694 42.33008, -71.23966 42.32791, -71.2398 42.32774, -71.23898 42.32396))"
"Green","place-woodl","POLYGON ((-71.24946 42.32948, -71.24473 42.32997, -71.24193 42.33005, -71.2372 42.32981, -71.23492 42.33115, -71.23481 42.33149, -71.23525 42.33489, -71.23563 42.33536, -71.24013 42.33877, -71.24044 42.33896, -71.24126 42.33874, -71.24275 42.33822, -71.24578 42.33599, -71.2471 42.33213, -71.24904 42.33095, -71.24966 42.33078, -71.24982 42.33046, -71.24946 42.32948))"
"Green","place-river","POLYGON ((-71.25708 42.33193, -71.25686 42.33165, -71.25451 42.33304, -71.25378 42.33345, -71.25065 42.33704, -71.24865 42.33855, -71.24757 42.33941, -71.24739 42.33972, -71.24746 42.34133, -71.24768 42.34162, -71.24861 42.34288, -71.25059 42.34352, -71.25229 42.34331, -71.25314 42.34195, -71.25331 42.34165, -71.25384 42.33972, -71.25544 42.33494, -71.25659 42.33343, -71.25683 42.33316, -71.25708 42.33193))"
"Green","place-mdftf","POLYGON ((-71.12427 42.41181, -71.12429 42.409, -71.12427 42.40816, -71.12425 42.40808, -71.12296 42.40476, -71.12258 42.40396, -71.1209 42.40293, -71.11729 42.40076, -71.11722 42.40074, -71.11645 42.40077, -71.11281 42.40107, -71.11252 42.40128, -71.11177 42.40254, -71.1102 42.40633, -71.1093 42.40885, -71.1092 42.4092, -71.10925 42.40956, -71.11044 42.41137, -71.11117 42.41212, -71.11123 42.41216, -71.11133 42.41222, -71.11342 42.41343, -71.11377 42.41335, -71.11655 42.41298, -71.1204 42.41372, -71.12041 42.41372, -71.12048 42.41375, -71.12372 42.41322, -71.12381 42.4132, -71.12402 42.41292, -71.12407 42.41285, -71.12427 42.41181))"
"Green","place-balsq","POLYGON ((-71.12069 42.39994, -71.11702 42.39528, -71.11651 42.39476, -71.11632 42.39461, -71.11622 42.39456, -71.1145 42.39373, -71.11449 42.39373, -71.11077 42.39377, -71.10832 42.39424, -71.10331 42.39569, -71.10221 42.39648, -71.10215 42.39654, -71.10199 42.39686, -71.10218 42.39933, -71.10232 42.40123, -71.10232 42.40127, -71.10273 42.40156, -71.10413 42.40201, -71.10933 42.40472, -71.11103 42.40504, -71.11594 42.40605, -71.11622 42.40583, -71.11999 42.40274, -71.12016 42.40242, -71.12095 42.40019, -71.12069 42.39994))"
"Green","place-mgngl","POLYGON ((-71.11454 42.3947, -71.11288 42.39195, -71.11073 42.38791, -71.1103 42.38715, -71.10978 42.38672, -71.10948 42.38652, -71.10492 42.38806, -71.09973 42.38903, -71.09958 42.38936, -71.0993 42.39116, -71.09935 42.39145, -71.10054 42.39629, -71.10121 42.39732, -71.10233 42.39891, -71.10238 42.39894, -71.10491 42.39943, -71.10498 42.39943, -71.10509 42.39943, -71.10829 42.39835, -71.11248 42.39573, -71.11357 42.39539, -71.11368 42.39536, -71.11445 42.39505, -71.11454 42.3947))"
"Green","place-gilmn","POLYGON ((-71.10422 42.38624, -71.10198 42.3823, -71.10168 42.3821, -71.09625 42.3819, -71.09541 42.38187, -71.09103 42.38216, -71.08994 42.38236, -71.08967 42.38261, -71.08922 42.38458, -71.08915 42.38625, -71.08978 42.38747, -71.09107 42.39006, -71.09328 42.39373, -71.09355 42.39397, -71.09453 42.39427, -71.09592 42.3943, -71.09813 42.39428, -71.10084 42.39406, -71.10152 42.39397, -71.10491 42.39222, -71.10615 42.39115, -71.10628 42.39081, -71.10422 42.38624))"
"Green","place-esomr","POLYGON ((-71.09528 42.37958, -71.09469 42.3787, -71.09452 42.37848, -71.09214 42.37661, -71.08894 42.37468, -71.08824 42.37425, -71.08316 42.3742, -71.08053 42.37362, -71.08036 42.37394, -71.08058 42.37406, -71.08206 42.37923, -71.08108 42.38008, -71.08105 42.38014, -71.08102 42.38028, -71.08088 42.38189, -71.08095 42.38224, -71.08099 42.38231, -71.08376 42.3847, -71.08384 42.38477, -71.08414 42.38498, -71.08638 42.38499, -71.09235 42.38546, -71.0926 42.38521, -71.09523 42.37994, -71.09528 42.37958))"
"Green","place-prmnl","POLYGON ((-71.09075 42.34636, -71.09011 42.34391, -71.08899 42.34062, -71.08889 42.34035, -71.08886 42.34028, -71.08857 42.34021, -71.08844 42.3402, -71.08697 42.34003, -71.08617 42.33994, -71.08374 42.33969, -71.08108 42.3397, -71.07743 42.33967, -71.07613 42.3397, -71.07605 42.33972, -71.07519 42.33994, -71.07512 42.33999, -71.07489 42.34026, -71.07476 42.34053, -71.07348 42.34348, -71.07326 42.34436, -71.07328 42.34912, -71.07341 42.3494, -71.07423 42.3502, -71.0755 42.35089, -71.07794 42.35147, -71.08046 42.35187, -71.0827 42.35135, -71.08672 42.35117, -71.08705 42.35101, -71.08895 42.34944, -71.08929 42.34905, -71.08991 42.34831, -71.09032 42.3477, -71.09076 42.3467, -71.09075 42.34636))"
"Green","place-symcl","POLYGON ((-71.09342 42.33863, -71.09329 42.33829, -71.09232 42.33798, -71.09122 42.33772, -71.08985 42.33741, -71.08789 42.33704, -71.08397 42.33694, -71.08293 42.33691, -71.0792 42.33705, -71.07813 42.33718, -71.07811 42.33719, -71.0779 42.33733, -71.07773 42.3383, -71.07739 42.34013, -71.07729 42.34065, -71.07727 42.34119, -71.07718 42.34339, -71.07797 42.34777, -71.07806 42.34811, -71.07807 42.34815, -71.07855 42.34837, -71.08045 42.34869, -71.08556 42.34904, -71.08836 42.34961, -71.08855 42.34964, -71.08867 42.34963, -71.0891 42.34951, -71.0918 42.34684, -71.09434 42.34338, -71.0945 42.34306, -71.09342 42.33863))"
"Green","place-nuniv","POLYGON ((-71.09775 42.33834, -71.09776 42.33816, -71.09775 42.33696, -71.09762 42.33662, -71.09756 42.33658, -71.09501 42.33478, -71.09104 42.33425, -71.08924 42.33407, -71.08757 42.33407, -71.08509 42.33488, -71.0832 42.33577, -71.0829 42.33597, -71.08112 42.33768, -71.08098 42.33787, -71.08076 42.33816, -71.08076 42.33882, -71.08082 42.34022, -71.08113 42.34415, -71.08134 42.34542, -71.08163 42.34562, -71.08203 42.34573, -71.08232 42.34577, -71.08716 42.34629, -71.08898 42.34681, -71.08925 42.34681, -71.09036 42.34665, -71.09084 42.34658, -71.09094 42.34656, -71.09102 42.34652, -71.09503 42.34373, -71.09698 42.34206, -71.09775 42.33834))"
"Green","place-mfa","POLYGON ((-71.10375 42.3409, -71.10395 42.34011, -71.10477 42.33707, -71.10468 42.33458, -71.10458 42.33424, -71.10352 42.33355, -71.1018 42.33245, -71.1015 42.33226, -71.10143 42.33223, -71.09714 42.33142, -71.09531 42.3317, -71.09227 42.33222, -71.08798 42.33283, -71.08792 42.33286, -71.08749 42.33398, -71.08703 42.33554, -71.08701 42.33562, -71.0865 42.3403, -71.0865 42.34107, -71.08653 42.34115, -71.08675 42.34144, -71.08688 42.34159, -71.08991 42.34343, -71.08998 42.34344, -71.09127 42.34356, -71.0943 42.34345, -71.09736 42.34397, -71.0974 42.34396, -71.10193 42.34286, -71.10287 42.34265, -71.10299 42.34261, -71.10326 42.34236, -71.10375 42.3409))"
"Green","place-lngmd","POLYGON ((-71.10871 42.33947, -71.10921 42.33351, -71.10925 42.33322, -71.10925 42.33317, -71.10912 42.33305, -71.10685 42.33121, -71.103 42.32937, -71.10267 42.32921, -71.10027 42.32986, -71.09632 42.33083, -71.09462 42.33126, -71.09233 42.33228, -71.09208 42.33253, -71.09179 42.33284, -71.09142 42.33402, -71.09103 42.3359, -71.09099 42.33612, -71.09103 42.33853, -71.09108 42.33927, -71.09123 42.33952, -71.09341 42.34119, -71.09575 42.34182, -71.09643 42.34197, -71.10111 42.342, -71.10242 42.34184, -71.10242 42.34184, -71.10361 42.34118, -71.10815 42.3399, -71.10854 42.33987, -71.10871 42.33955, -71.10871 42.33947))"
"Green","place-brmnl","POLYGON ((-71.11388 42.33199, -71.11388 42.33197, -71.11375 42.33169, -71.11365 42.33153, -71.11351 42.33142, -71.1128 42.33087, -71.10792 42.3285, -71.10211 42.32861, -71.10094 42.32879, -71.09698 42.33069, -71.09548 42.33138, -71.09543 42.33173, -71.09539 42.33503, -71.09554 42.33772, -71.09629 42.33819, -71.09727 42.33864, -71.09909 42.33939, -71.10159 42.33996, -71.10688 42.33965, -71.10692 42.33965, -71.11039 42.33944, -71.1109 42.3392, -71.11184 42.33776, -71.11196 42.33747, -71.11388 42.33199))"
"Green","place-fenwd","POLYGON ((-71.11519 42.33172, -71.11509 42.33152, -71.11507 42.33149, -71.11442 42.33089, -71.11421 42.33071, -71.11239 42.32989, -71.1077 42.32799, -71.10757 42.32796, -71.10171 42.32849, -71.10073 42.32858, -71.0964 42.3315, -71.09636 42.33186, -71.09661 42.33697, -71.09675 42.3373, -71.09679 42.33735, -71.0971 42.33763, -71.09794 42.33797, -71.09955 42.3385, -71.10183 42.33912, -71.10213 42.33921, -71.10561 42.33934, -71.11038 42.33944, -71.11089 42.33923, -71.11164 42.33816, -71.11173 42.33797, -71.11183 42.33778, -71.1129 42.33552, -71.11526 42.33218, -71.11519 42.33172))"
"Green","place-mispk","POLYGON ((-71.11971 42.33205, -71.11964 42.33147, -71.11957 42.33111, -71.11668 42.32841, -71.11571 42.32753, -71.11244 42.32675, -71.111 42.32667, -71.10621 42.32707, -71.10127 42.32992, -71.1003 42.33278, -71.10036 42.33546, -71.10036 42.33551, -71.10049 42.33585, -71.10058 42.33601, -71.10069 42.33602, -71.10362 42.33647, -71.10631 42.33826, -71.1064 42.33828, -71.11052 42.33834, -71.11068 42.33827, -71.11132 42.33765, -71.11537 42.3341, -71.11658 42.33371, -71.11741 42.33349, -71.11883 42.33277, -71.11971 42.33208, -71.11971 42.33205))"
"Green","place-rvrwy","POLYGON ((-71.12214 42.33063, -71.12148 42.32989, -71.11737 42.32656, -71.11642 42.32588, -71.11402 42.32455, -71.1121 42.32437, -71.11202 42.3244, -71.11057 42.32488, -71.10573 42.32595, -71.10563 42.32629, -71.1041 42.33103, -71.10312 42.33367, -71.1033 42.33447, -71.10343 42.33481, -71.10356 42.33496, -71.10853 42.33784, -71.10866 42.3379, -71.11069 42.33824, -71.11535 42.33661, -71.11936 42.33458, -71.12071 42.33379, -71.12079 42.33372, -71.12097 42.33341, -71.12221 42.33098, -71.12214 42.33063))"
"Green","place-bckhl","POLYGON ((-71.12007 42.33109, -71.117 42.32788, -71.1152 42.32392, -71.115 42.32379, -71.11469 42.32361, -71.11244 42.32285, -71.11226 42.32282, -71.11191 42.32285, -71.11059 42.32339, -71.10523 42.32496, -71.10425 42.32543, -71.10362 42.32601, -71.10366 42.32637, -71.10406 42.32811, -71.10504 42.33373, -71.10513 42.33408, -71.10524 42.33414, -71.10961 42.33658, -71.10972 42.33661, -71.11 42.33666, -71.11324 42.33567, -71.11757 42.33357, -71.11893 42.33297, -71.11983 42.33209, -71.11987 42.33205, -71.12013 42.33145, -71.12007 42.33109))"
"Green","place-hsmnl","POLYGON ((-71.11674 42.33165, -71.11665 42.33141, -71.1164 42.33111, -71.11523 42.32984, -71.11537 42.32518, -71.11539 42.32367, -71.11533 42.32358, -71.11508 42.32332, -71.11499 42.32324, -71.11241 42.32133, -71.11228 42.32128, -71.1121 42.32124, -71.11175 42.32133, -71.11131 42.32149, -71.10979 42.32233, -71.10501 42.32334, -71.10465 42.32339, -71.1039 42.32364, -71.10325 42.32422, -71.10126 42.32624, -71.10117 42.32635, -71.10116 42.32642, -71.10141 42.32766, -71.1022 42.32888, -71.10263 42.32914, -71.10304 42.32932, -71.1033 42.32939, -71.10766 42.33315, -71.10788 42.33355, -71.10906 42.33426, -71.11052 42.3347, -71.11069 42.33472, -71.11292 42.33411, -71.11621 42.33277, -71.11674 42.33201, -71.11674 42.33165))"
"Blue","place-wondl","POLYGON ((-70.99913 42.41011, -70.99395 42.40766, -70.99223 42.40706, -70.99187 42.40701, -70.99103 42.40761, -70.99101 42.40781, -70.99034 42.41118, -70.98886 42.41454, -70.9884 42.41553, -70.98685 42.41849, -70.9868 42.41858, -70.98685 42.41867, -70.98723 42.41891, -70.98993 42.42021, -70.98997 42.42023, -70.99016 42.42021, -70.99176 42.41994, -70.99392 42.41926, -70.99501 42.4188, -70.99505 42.41863, -70.99617 42.41447, -70.99917 42.41065, -70.99939 42.41036, -70.99913 42.41011))"
"Blue","place-rbmnl","POLYGON ((-71.00111 42.40919, -71.00073 42.4063, -70.99977 42.40345, -70.99954 42.40318, -70.99662 42.40126, -70.99642 42.40122, -70.99344 42.40068, -70.99273 42.40071, -70.99023 42.40108, -70.99 42.40117, -70.98901 42.40167, -70.98881 42.40197, -70.98884 42.40239, -70.99119 42.40783, -70.99112 42.40831, -70.9911 42.40849, -70.99077 42.40983, -70.99034 42.41118, -70.98959 42.41275, -70.98951 42.41293, -70.99032 42.41351, -70.99235 42.41451, -70.99446 42.41446, -70.99476 42.41427, -70.99922 42.41059, -71.00069 42.41004, -71.00111 42.40955, -71.00111 42.40919))"
